name,cnpj,trade_name,country,status,org_type
CAMARA DE VEREADORES DE GRAMADO,09101307000153,,BR,,government
TAQUARUCU DO SUL CAMARA DE VEREADORES,09101862000185,,BR,,government
FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE PRADO FERREIRA,09102090000104,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ COLEGIO ESTADUAL CARLOS MAGNO NAZARETH CERQUEIRA,09102261000197,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09102679000102,,BR,,government
FUNDO DE MANUT E DESENV DA EDUCACAO BASICA E VAL DOS PROFS DA EDUCACAO,09105197000106,,BR,,government
FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E VALORIZACAO DOS PROFISSIONAIS DA EDUCACAO- FUNDEB DE SANTA FE DE GOIAS,09108241000123,,BR,,government
CONSORCIO DE MUNICIPIOS DO ALTO SAO FRANCISCO - COMASF,09108857000102,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE PAICANDU,09113516000117,,BR,,government
CRECHE MUNICIPAL LILICA BULLE,09115480000100,,BR,,government
CRECHE MUNICIPAL DONA HELENA SANDRINI,09115521000169,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO - RJ - COLEGIO ESTADUAL MOACYR PADILHA,09118759000148,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09121814000159,,BR,,government
FUNDO MUNICIPAL DE SAUDE-ITAITINGA,09122687000102,,BR,,government
CONSELHO MUNICIPAL DOS DIREITOS DA MULHER,09122846000179,,BR,,government
FUNDACAO JOSE VIRIATO,09124787000178,,BR,,government
SUPERINTENDENCIA DE OBRAS DO PLANO DE DESENVOLVIMENTO DO ESTADO - SUPLAN,09125444000128,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09128114000196,,BR,,government
INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE SANTANA DO ARAGUAIA - PA,09129041000157,,BR,,government
FUNDO DE SAUDE DE PINHALZINHO,09129733000103,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE OLINDA,09131029000187,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE OLINDA,09131029000268,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE QUEDAS DO IGUACU,09131091000179,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE DOM PEDRO DE ALCANTARA,09133168000140,,BR,,government
FAEG - FUNDACAO DE APOIO AOS ESTUDANTES DE GUAIRA,09134872000117,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09136850000196,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE CAFEARA,09141808000163,,BR,,government
ITAPORANGA CAMARA MUNICIPAL,09142985000164,,BR,,government
MANAIRA CAMARA MUNICIPAL,09143074000151,,BR,,government
AGUIAR CAMARA MUNICIPAL,09143637000101,,BR,,government
MUNICIPIO DE AGUA BRANCA,09145368000112,,BR,,government
MUNICIPIO DE AGUA BRANCA,09145368000201,,BR,,government
CONSELHO REGIONAL DE FISIOTERAPIA E TERAPIA OCUPACIONAL DA 15 REGIAO - CREFITO-15,09145385000150,,BR,,government
INSTITUTO DE SEGURIDADE SOCIAL DO MUNICIPIO DE LOBATO - LOBATOPREV,09145493000122,,BR,,government
SECRETARIA DE ACAO SOCIAL,09148029000190,,BR,,government
MUNICIPIO DE PIANCO,09148727000195,,BR,,government
MUNICIPIO DE PIANCO,09148727000276,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09149520000135,,BR,,government
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE TUBARAO,09149617000148,,BR,,government
MUNICIPIO DE SANTANA DE MANGUEIRA,09150087000158,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ COLEGIO ESTADUAL DALVA DE OLIVEIRA,09150431000109,,BR,,government
MUNICIPIO DE CONDADO,09151473000164,,BR,,government
MUNICIPIO DE CONDADO,09151473000245,,BR,,government
MUNICIPIO DE CONDADO,09151473000326,,BR,,government
MUNICIPIO DE CONDADO,09151473000407,,BR,,government
MUNICIPIO DE CONDADO,09151473000598,,BR,,government
MUNICIPIO DE CONDADO,09151473000679,,BR,,government
MUNICIPIO DE CONDADO,09151473000750,,BR,,government
SECRETARIA DE EDUCACAO E ESPORTES,10572071142766,,BR,,government
MUNICIPIO DE MALTA,09151861000145,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE CANHOTINHO,09154486000197,,BR,,government
SUPERINTENDENCIA EXECUTIVA DE MOBILIDADE URBANA DE JOAO PESSOA-SEMOB,09154915000126,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09157410000115,,BR,,government
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,09157800000195,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE REALEZA,09158413000173,,BR,,government
FUNDO MUNICIPAL DE SAUDE DO BREJO DA MADRE DE DEUS,09159378000107,,BR,,government
AUTARQUIA PREVIDENCIARIA DO MUNICIPIO DE ARACOIABA,09160230000192,,BR,,government
FUNDO MUNICIPAL DE SAUDE - CANDOI,09161129000156,,BR,,government
MUNICIPIO DE BREJO DOS SANTOS,09164716000107,,BR,,government
MUNICIPIO DE BREJO DOS SANTOS,09164716000280,,BR,,government
MUNICIPIO DE BREJO DOS SANTOS,09164716000360,,BR,,government
MUNICIPIO DE BREJO DOS SANTOS,09164716000441,,BR,,government
MUNICIPIO DE BREJO DOS SANTOS,09164716000522,,BR,,government
MUNICIPIO DE BREJO DOS SANTOS,09164716000603,,BR,,government
MUNICIPIO DE BREJO DOS SANTOS,09164716000794,,BR,,government
MUNICIPIO DE ITAPOROROCA,09165176000178,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE FRANCISCO BELTRAO,09165798000104,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DO MUNICIPIO DE CHIAPETTA,09166439000163,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE IRACEMA DO OESTE,09168498000170,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09173312000171,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE CRUZEIRO DO SUL,09174628000188,,BR,,government
FUNDO MUNICIPAL DO MUNICIPIO DE SAO SEBASTIAO DA BOA VISTA,09177715000199,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE CIDADE GAUCHA,09178266000101,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE PRANCHITA,09182117000108,,BR,,government
INSTITUTO DE GESTAO PREVIDENCIARIA DO MUNICIPIO DE PETROLINA,09182560000189,,BR,,government
SAE - SERVICO AUTONOMO DE AGUA E ESGOTO DE VARGEM GRANDE DO SUL,09183761000109,,BR,,government
FUNDO MUNICIPAL DE DEFESA DO CONSUMIDOR FUNDEC,09185690000175,,BR,,government
FUMCRIANCA-FUNDO MUNICIPAL DE DEFESA DOS DIREITOS DA CRIANCA E DO ADOLESCENTE DE POMBOS,09186117000186,,BR,,government
HOSPITAL MATERNO-INFANTIL SANTA CATARINA,09187783000139,,BR,,government
DEPARTAMENTO ESTADUAL DE TRANSITO,09188376000146,,BR,,government
FUNDO DE APERFEICOAMENTO PROFISSIONAL E REEQUIPAMENTO TECNICO DO TRIBUNAL DE CONTAS,09189476000197,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE RIOZINHO,09191504000100,,BR,,government
EMPRESA MUNICIPAL DE DESENVOLVIMENTO URBANO E SANEAMENTO AMBIENTAL-EDURSAN,09191692000177,,BR,,government
JUIZADO DE PROTECAO A INFANCIA E A JUVENTUDE DE IGUATU-CE,09193445000100,,BR,,government
SERVICO AUTONOMO DE AGUA E ESGOTO DE CARIUS,09193606000165,,BR,,government
FUNDO DE SAUDE DO MUNICIPIO DE NOVA LARANJEIRAS,09195958000150,,BR,,government
FUNDO MUNICIPAL DE SAUDE MUNICIPIO DE PARAISO DO NORTE,09196589000110,,BR,,government
CONSELHO TUTELAR DOS DIREITOS DA CRIANCA E DO ADOLESCENTE DO MUNICIPIO DE TRIUNFO/PB,09197044000128,,BR,,government
FUNDO MUNICIPAL DE SAUDE - BOA ESPERANCA,09199826000104,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09201882000128,,BR,,government
SUPERINTENDENCIA DO DESENVOLVIMENTO DA AMAZONIA - SUDAM,09203665000177,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE JUSSARA,09204028000115,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE MARILENA,09205479000177,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE DIAMANTE DO NORTE,09205494000115,,BR,,government
ESTADO DO MARANHAO - 5 AGRUPAMENTO DO CORPO DE BOMBEIROS MILITAR CAXIAS-MA,09210082000173,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE BAGE,09213402000149,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE BELA VISTA DA CAROBA,09214512000125,,BR,,government
INSTITUTO DE PREVIDENCIA DOS SERVIDORES PUBLICOS DO MUNICIPIO DE VARGINHA - INPREV,09215261000101,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09216627000159,,BR,,government
FUNDACAO ASSISTENCIAL E HOSPITALAR DE JUAZERINHO,09217985000186,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE NOVA LONDRINA,09220022000131,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE RAMILANDIA,09220604000118,,BR,,government
CABEDELO CAMARA MUNICIPAL,09220922000189,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09223195000103,,BR,,government
FUNDO DE PREVIDENCIA DO MUNICIPIO DE PITANGUEIRAS - FPMP,09224738000107,,BR,,government
CONSELHO REGIONAL DE BIBLIOTECONOMIA DECIMA QUINTA REGIAO,09225430000186,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE CERRO AZUL,09226377000138,,BR,,government
FUNDACAO PARA O DESENVOLVIMENTO ECONOMICO E SOCIAL DE BARRO ALTO - FUNDESBA,09226768000152,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE QUATIGUA,09229133000109,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09230081000190,,BR,,government
FUNDO ESPECIAL DA DEFENSORIA DATIVA,09231789000166,,BR,,government
FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,09234384000181,,BR,,government
SECRETARIA ESPECIAL DE COMUNICACAO SOCIAL,09234494000143,,BR,,government
IMACULADA CAMARA MUNICIPAL,09309626000159,,BR,,government
FUNDO ESPECIAL DE MODERNIZACAO E REAPARELHAMENTO DA POLICIA MILITAR,09235305000157,,BR,,government
CONSORCIO INTERMUNICIPAL DE DESENVOLVIMENTO ECONOMICO SOCIAL E AMBIENTAL DO MEDIO ARAGUAIA - CODEMA,09237626000190,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09237668000121,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE CAICARA,09239074000150,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09239144000170,,BR,,government
FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE MEDIANEIRA,09239394000100,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE CAXIAS - FMS,09239491000100,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09240360000135,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE TUBARAO,09240588000125,,BR,,government
FUNDO MUNICIPAL DE TRANSITO - FUNTRANS,09240606000179,,BR,,government
FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA,09241326000185,,BR,,government
INSTITUTO DE PREVIDENCIA DO MUNICIPIO DE BARRA DE GUABIRABA,09241494000170,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09241895000120,,BR,,government
FUNDO MUNICIPAL DA CULTURA,09241904000183,,BR,,government
CAIE - CENTRO DE ABASTECIMENTO DE INSUMOS ESTRATEGICOS DO MUNICIPIO DE MESQUIITA,09242136000182,,BR,,government
CONSORCIO DOS MUNICIPIOS DA MATA NORTE E AGRESTE SETENTRIONAL DE PERNAMBUCO,09242465000123,,BR,,government
FUNDO MUNICIPAL DE SAUDE - TAMARANA,09242908000186,,BR,,government
SECRETARIA MUNICIPAL DE GOVERNO,09246167000101,,BR,,government
FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE MATELANDIA,09246705000168,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09248525000115,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE BUTIA,09248948000135,,BR,,government
FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DO PAULISTA,09251115000123,,BR,,government
FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLECENTE,09251249000144,,BR,,government
FUNDO DE PREVIDENCIA DE NOVA AURORA - PREVINOVA,09251848000168,,BR,,government
FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,09251912000100,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09253109000105,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE UBIRATA,09254084000164,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE PORTO AMAZONAS,09255445000197,,BR,,government
FUNDO MUNICIPAL DE SAUDE - MUNICIPIO DE ANDIRA,09257839000184,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE SAO PEDRO DO IGUACU,09258961000175,,BR,,government
CONSELHO REGIONAL DE PSICOLOGIA DA 17 REGIAO - CRP-17/RN,09259792000198,,BR,,government
SAAE - SERVICO AUTONOMO DE AGUA E ESGOTO,09260100000121,,BR,,government
PROJETO COOPERAR DO ESTADO DA PARAIBA,09260290000187,,BR,,government
JOAO PESSOA-SECRETARIA DA CULTURA ESPORTES E TURISMO,09260381000112,,BR,,government
IBEMA FUNDO MUNICIPAL DE SAUDE,09260523000141,,BR,,government
FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE SARANDI,09262602000191,,BR,,government
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CIANORTE,09263802000169,,BR,,government
FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE DE CIANORTE,09263826000118,,BR,,government
ESCOLA TECNICA FEDERAL DE BRASILIA,09266912000184,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09267430000149,,BR,,government
FUNDO MUNICIPAL DE SAUDE (FMS),09268008000108,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO-RJ - CE RAMIZ GALVAO,09268278000119,,BR,,government
SECRETARIA DE ESTADO DE HABITACAO DE INTERESSE SOCIAL - SEHAB,09268758000180,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE LINDOESTE,09268800000162,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09269741000147,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09271085000117,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE RIO BONITO DO IGUACU,09271457000105,,BR,,government
SECRETARIA MUNICIPAL DE TRABALHO E EMPREGO,09271801000166,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE ITAUNA DO SUL - PR,09272190000170,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE PLANALTO,09272764000100,,BR,,government
PARTIDO SOCIAL CRISTAO-PSC,09272848000144,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE SAO JORGE D OESTE,09275990000145,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE VERA CRUZ DO OESTE,09276606000129,,BR,,government
MUNICIPIO DE FLORESTA,10113736000120,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE PONTA GROSSA,09277224000110,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09277522000100,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09277712000127,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO - RJ - EEES PRES. HUMBERTO DE ALENCAR CASTELO BRANCO,09278715000185,,BR,,government
HOSPITAL REGIONAL DO BAIXO AMAZONAS DO PARA,09278869000177,,BR,,government
FUNDO MUNICIPAL DE SAUDE - MAUA DA SERRA,09280202000109,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09280209000120,,BR,,government
JUNTA COMERCIAL DO ESTADO DO RIO DE JANEIRO - JUCERJA-,09280442000103,,BR,,government
FUNDO MUNICIPAL DE SAUDE - FMS,09280837000106,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE VENTANIA,09281376000196,,BR,,government
"FUNDACAO MUNICIPAL DE CULTURA, TURISMO E LAZER DE QUISSAMA",09282098000191,,BR,,government
CONSELHO MUNICIPAL DE DIREITOS DA CRIANCA E DO ADOLESCENTE - RSA,09282477000181,,BR,,government
JOAO PESSOA TRIBUNAL DE CONTAS DO ESTADO DA PARAIBA,09283110000182,,BR,,government
JOAO PESSOA TRIBUNAL DE CONTAS DO ESTADO DA PARAIBA,09283110000263,,BR,,government
CAMARA MUNICIPAL DE JOAO PESSOA,09283482000109,,BR,,government
MINISTERIO PUBLICO DO ESTADO DA PARAIBA - PGJ,09284001000180,,BR,,government
CAMARA DE VEREADORES,09286696000139,,BR,,government
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,09287057000198,,BR,,government
CONSELHO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE - CMDCA,09287060000101,,BR,,government
FMS- FUNDO MUNICIPAL DE SAUDE DE CACHOEIRO DE ITAPEMIRIM.,09288947000114,,BR,,government
FUNDO MUNICIPAL DE SAUDE - MUNICIPIO DE PALMITAL PARANA,09290590000109,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO - RJ CIEP BRIZOLAO 293 WALMIR DE FREITAS MONTEIRO,09291155000107,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE TAMBOARA,09291168000178,,BR,,government
FUNDACAO CULTURAL DE PALMA SOLA,09291701000100,,BR,,government
FUNCAD- FUNDO MUN. DE ATEND. DOS DIREITOS DA CRIANCA E DO ADOLESCENTE,09291765000100,,BR,,government
CONSELHO REGIONAL DE CORRETORES DE IMOVEIS 21 REGIAO,09292194000110,,BR,,government
CONSELHO REGIONAL DE CORRETORES DE IMOVEIS 21 REGIAO,09292194000200,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09292656000108,,BR,,government
INSTITUTO DE PREVIDENCIA DOS SERVIDORES MUNICIPAIS DE CORACAO DE MARIA,09293914000162,,BR,,government
FUNDO MUNICIPAL DE SAUDE - MARMELEIRO,09295998000173,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09296512000111,,BR,,government
FUNDO MUNICIPAL DE SAUDE - MUNICIPIO DE VIRMOND,09297420000156,,BR,,government
FUNDO ESPECIAL MUNICIPAL DE REEQUIPAMENTO DO CORPO DE BOMBEIROS MILITAR,09297907000139,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE CAPELA DE SANTANA,09297952000193,,BR,,government
COMANDO DA 9A REGIAO MILITAR,09549242000103,,BR,,government
COMANDO DA 9A REGIAO MILITAR,09549242000294,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO - RJ ESCOLA ESTADUAL DE ENSINO SUPLETIVO IPEG,09298177000190,,BR,,government
FUNDO DE APOSENTADORIA E PENSAO DO SERVIDOR,09298220000118,,BR,,government
CAMARA MUNICIPAL DE VEREADORES,09298676000188,,BR,,government
COPEI-RFB,09299201000106,,BR,,government
SECRETARIA DE ESTADO DE EDUCACAO - RJ COLEGIO ESTADUAL MINISTRO MARCOS FREIRE,09299258000105,,BR,,government
FUNDO MUNICIPAL DE SAUDE - FUMDES,09300003000115,,BR,,government
LOTERIA DO ESTADO DA PARAIBA,09300922000199,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09301041000192,,BR,,government
FUNDACAO CULTURAL DO MUNICIPIO DE ANGRA DOS REIS,09302584000124,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE ITAGUAJE,09303133000101,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE MATO LEITAO,09303418000142,,BR,,government
ESCOLA TECNICA FEDERAL DE MATO GROSSO DO SUL,09304978000111,,BR,,government
MUNICIPIO DE GILBUES - SECRETARIA DE ASSISTENCIA SOCIAL,09306081000127,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE PRESIDENTE LUCENA,09307065000159,,BR,,government
SECRETARIA MUNICIPAL DE EDUCACAO DE COCAL DOS ALVES,09308062000130,,BR,,government
CRUZ DO ESPIRITO SANTO-CAMARA MUNICIPAL,09308842000180,,BR,,government
CAMARA MUNICIPAL DE MARI,09308933000115,,BR,,government
CONSORCIO INTERMUNICIPAL DE SAUDE - CISVALEGRAN,09310999000140,,BR,,government
FUNDO MUNICIPAL DE SAUDE - FMS,09311360000189,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE IVAI - PR,09311470000140,,BR,,government
FUNDACAO MUNICIPAL DE CULTURA - FMC,09313097000167,,BR,,government
ASSOCIACAO DE PEQUENOS PRODUTORES RURAIS DO TANCREDO NEVES,09313501000100,,BR,,government
FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE LARANJAL,09313556000102,,BR,,government
"FUNDO DE MODERNIZACAO, MANUTENCAO E REEQUIPAMENTO DA POLICIA CIVIL DO DISTRITO FEDERAL",09313803000170,,BR,,government
FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE SERGIPE - FINANPREV/SE,09314825000155,,BR,,government
SUPERINTENDENCIA MUNICIPAL DE TRANSPORTES E TRANSITO - SMTT,09316019000116,,BR,,government
SECRETARIA DE COMUNICACAO SOCIAL,09316415000143,,BR,,government
FUNDO MUNICIPAL DOS DIREITOS DA CRIANCA E DO ADOLESCENTE DO MUNICIPIO DE SANTO ANTONIO DO DESCOBERTO,09316949000170,,BR,,government
FUNDO FINANCEIRO DA PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO ESTADO DA BAHIA-FUNPREV,09317177000190,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09317557000125,,BR,,government
FUNDO ESPECIAL DE MANUTENCAO DA GALERIA DE ARTE DA ORLA DE ATALAIA - FUNDEM/ARTA,09318339000105,,BR,,government
FUNDO MUNICIPAL DA CRIANCA E DO ADOLESCENTE,09318907000178,,BR,,government
CONSELHO REGIONAL DE ODONTOLOGIA DA PARAIBA,09319617000149,,BR,,government
FUNDO MUNICIPAL DE EDUCACAO (FME),09320157000179,,BR,,government
SUPERINTENDENCIA MUNICIPAL DE TRANSITO E TRANSPORTE - SMTT,09322905000152,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09323218000151,,BR,,government
FUNDO MUNICIPAL DE EDUCACAO,09323420000183,,BR,,government
SECRETARIA ESTADUAL DE EDUCACAO - RJ - E.E.E.S. HENRIQUE DE SOUZA FILHO,09327655000143,,BR,,government
FUNDO MUNICIPAL DE SAUDE DO MUNICPIO DE MARILANDIA DO SUL,09328892000129,,BR,,government
ESCOLA TECNICA FEDERAL DE RONDONIA,09328952000103,,BR,,government
ESCOLA TECNICA FEDERAL DE RONDONIA,09328952000294,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE ARAPUA,09329776000124,,BR,,government
FUNDO DE PREVIDENCIA DOS SERVIDORES DE CARNAUBEIRA DA PENHA,09330107000172,,BR,,government
BRITANIA - FUNDO MUNICIPAL DE SAUDE,09332615000190,,BR,,government
MUNICIPIO DE ISRAELANDIA - FUNDO MUL ASSISTENCIA SOCIAL,10759024000182,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE CENTENARIO DO SUL,09333796000179,,BR,,government
COLEGIO ESTADUAL TEOFILO M DA COSTA,09335301000140,,BR,,government
FUNDO MUNICIPAL DO MEIO AMBIENTE,09335776000137,,BR,,government
QUARTO CENTENARIO FUNDO MUNICIPAL DE SAUDE,09338106000174,,BR,,government
"SECRETARIA DE ASSISTENCIA SOCIAL, TRABALHO E EMPREGO",09339525000120,,BR,,government
AGENCIA REGULADORA DO SERVICO DE AGUA E ESGOTO DE MIRASSOL - ARSAE,09339990000161,,BR,,government
FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA,09341233000122,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE SANTA TEREZA,09341257000181,,BR,,government
FUNDO MUNICIPAL DE SAUDE - MUNICIPIO DE PITANGA PARANA,09341315000177,,BR,,government
E.E.E.S REPUBLICA DOMINICANA,09341338000181,,BR,,government
FUNDO MUNICIPAL DE EDUCACAO,09341838000113,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09342351000155,,BR,,government
ESCOLA AGROTECNICA FEDERAL DE NOVA ANDRADINA - MS,09342430000166,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE TERRA BOA,09343691000109,,BR,,government
CONSORCIO INTERM. P/ IMPLANTACAO DA ESCOLA AGRO TECNICA FEDERAL DE S. M. DE JETIBA,09343737000181,,BR,,government
FUNDO MUNICIPAL DE SANEAMENTO BASICO,09345115000192,,BR,,government
ESCOLA ESTADUAL DE ENSINO SUPLETIVO NOSSA SENHORA DO SAGRADO CORACAO,09346542000195,,BR,,government
ASSOCIACAO DE DESENVOLVIMENTO CULTURAL RADIO COMUNITARIA PORTAL DE GENERAL,09346637000109,,BR,,government
CONSELHO MUNICIPAL DE EDUCACAO,09347672000142,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE BOA VISTA DA APARECIDA,09348540000135,,BR,,government
MUNICIPIO DE ARAME - CAMARA MUNICIPAL,12083291000108,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE PEROLA,09350598000113,,BR,,government
FUNDO DE SAUDE DO MUNICIPIO DE SIQUEIRA CAMPOS,09353968000176,,BR,,government
FUNDO MUNICIPAL DE SAUDE - MUNICPO DE TURVO,09354277000197,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE BELO CAMPO,09355344000198,,BR,,government
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,09356616000174,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09358665000146,,BR,,government
CONSELHO REGIONAL DE SERVICO SOCIAL DO ESTADO DO TOCANTINS - 25 REGIAO,09360985000130,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE TOMAZINA,09361081000120,,BR,,government
FUNDACAO MUNICIPAL DE CULTURA DE BOMBINHAS,09362501000192,,BR,,government
CAMARA MUNICIPAL DE VEREADORES DE RODEIO BONITO,09366817000152,,BR,,government
FUNDO MUNICIPAL DE MEIO AMBIENTE - FMMA,09367597000181,,BR,,government
FUNDO MUNICIPAL DE SAUDE,09367941000132,,BR,,government
IPARD - INSTITUTO DE PREVIDENCIA DOS SERVIDORES DE APARECIDA DO RIO DOCE,09369618000106,,BR,,government
FUNDO MUN DE PREV SOCIAL DOS SERV DO MUN DE MONTE SANTO,09370413000132,,BR,,government
FUNDO ESPECIAL DO MINISTERIO PUBLICO DO ESTADO DE SERGIPE,09372592000147,,BR,,government
FUNDO MUNICIPAL DE SAUDE DE BOA VENTURA DE SAO ROQUE,09373863000189,,BR,,government
FUNDO MUNICIPAL DE EDUCACAO,09377057000189,,BR,,government
SECRETARIA ESTADUAL DE EDUCACAO-RJ- EEES IVA GOMES RIBEIRO,09379060000131,,BR,,government
FUNDO MUNICIPAL DE SAUDE - CRUZMALTINA,09380253000102,,BR,,government
